duration_samples,duration_time,mean_velocity,std_velocity,mean_acceleration,mean_jerk,blink_count,blink_rate,participant_id,trial_number,condition,trial_type,file_path,gaze_entropy,fixation_ratio,rolling_entropy_std,rolling_blink_std
40800,255.528588,2.215754228264164,2.8850901517105583,7.684953274519207e-05,6.824094559511773e-05,2721,0.0666911764705882,58,0,Unknown,repeat,repeats/058_0.csv,4.143894194615811,0.0,0.6930908287147506,0.015361200100452416
33920,212.613581,1.915923037376625,1.2307695371254934,0.0001465708149153,4.6849712583706205e-05,1243,0.0366450471698113,41,1,Unknown,repeat,repeats/041_1.csv,5.218186613263378,0.0,0.6254466210875324,0.011619124160532244
33920,212.613581,1.915923037376625,1.2307695371254934,0.0001465708149153,4.6849712583706205e-05,1243,0.0366450471698113,41,1,Unknown,repeat,repeats/041_1.csv,5.167201025955649,0.0,0.6254466210875324,0.011619124160532244
40800,255.6857,1.766690324600018,1.01626169556343,3.561721735866476e-05,2.0794878257487797e-05,284,0.0069607843137254,65,0,Unknown,repeat,repeats/065_0.csv,5.034128389982624,0.0,0.4713761939176819,0.004651946212772617
40800,255.6857,1.766690324600018,1.01626169556343,3.561721735866476e-05,2.0794878257487797e-05,284,0.0069607843137254,65,0,Unknown,repeat,repeats/065_0.csv,4.832314999166413,0.0,0.4713761939176819,0.004651946212772617
33920,213.902912,2.1086225832645105,1.4241671386469528,7.026849518164215e-05,5.916804225889506e-06,814,0.0239976415094339,6,3,Unknown,repeat,repeats/006_3.csv,3.4952701789708334,0.0,0.45793934779352513,0.009650211531822639
33920,213.902912,2.1086225832645105,1.4241671386469528,7.026849518164215e-05,5.916804225889506e-06,814,0.0239976415094339,6,3,Unknown,repeat,repeats/006_3.csv,4.530688525980696,0.0,0.45793934779352513,0.009650211531822639
40800,255.739235,2.2829169476911675,1.2957493119734094,3.198199330976025e-05,-1.2756839130314933e-05,253,0.0062009803921568,65,2,Unknown,repeat,repeats/065_2.csv,4.946471538452307,0.0,0.30070001034558896,0.004233253944364312
40800,255.739235,2.2829169476911675,1.2957493119734094,3.198199330976025e-05,-1.2756839130314933e-05,253,0.0062009803921568,65,2,Unknown,repeat,repeats/065_2.csv,4.931422823593804,0.0,0.30070001034558896,0.004233253944364312
33920,212.384675,2.214147557964781,1.3660490797138014,0.0001033492686175,-1.519552695889967e-05,754,0.0222287735849056,6,1,Unknown,repeat,repeats/006_1.csv,3.070196263895625,0.0,0.696199725428282,0.008730766127993358
33920,212.384675,2.214147557964781,1.3660490797138014,0.0001033492686175,-1.519552695889967e-05,754,0.0222287735849056,6,1,Unknown,repeat,repeats/006_1.csv,4.8206946549110175,0.0,0.696199725428282,0.008730766127993358
33920,212.786219,3.6449764962442255,2.2437554369786143,2.559814283764653e-05,-5.56057140697386e-05,1260,0.0371462264150943,41,3,Unknown,repeat,repeats/041_3.csv,4.666660006301877,0.0,0.27923163745011176,0.01021756692523304
33920,212.786219,3.6449764962442255,2.2437554369786143,2.559814283764653e-05,-5.56057140697386e-05,1260,0.0371462264150943,41,3,Unknown,repeat,repeats/041_3.csv,4.309059302795461,0.0,0.27923163745011176,0.01021756692523304
40800,255.60026,2.085398870263057,2.636447696313463,6.40764821671489e-05,-2.961440658123932e-05,2751,0.0674264705882353,58,2,Unknown,repeat,repeats/058_2.csv,3.711790914320928,0.0,0.8374536758739209,0.014053786547536971
40800,255.60026,2.085398870263057,2.636447696313463,6.40764821671489e-05,-2.961440658123932e-05,2751,0.0674264705882353,58,2,Unknown,repeat,repeats/058_2.csv,3.657400466524072,0.0,0.8374536758739209,0.014053786547536971
33920,213.626223,1.8595336346594824,1.8237354366418,0.0002274721481012,9.784542811611044e-05,2169,0.0639445754716981,58,3,Unknown,repeat,repeats/058_3.csv,4.458511756616893,0.0,0.7935598263140416,0.015577399954884195
33920,213.626223,1.8595336346594824,1.8237354366418,0.0002274721481012,9.784542811611044e-05,2169,0.0639445754716981,58,3,Unknown,repeat,repeats/058_3.csv,3.85835655624268,0.0,0.7935598263140416,0.015577399954884195
40800,255.376755,4.3184945304007885,2.864024411191525,3.15460996252823e-05,-0.0001152436522894,1556,0.0381372549019607,41,2,Unknown,repeat,repeats/041_2.csv,4.889964072109738,0.0,0.20504777671686453,0.012680064149095583
40800,255.376755,4.3184945304007885,2.864024411191525,3.15460996252823e-05,-0.0001152436522894,1556,0.0381372549019607,41,2,Unknown,repeat,repeats/041_2.csv,3.94515339820628,0.0,0.20504777671686453,0.012680064149095583
40800,255.637664,1.98869868036752,1.264158389555721,1.2500474680147532e-05,-9.368668623647357e-06,960,0.0235294117647058,6,0,Unknown,repeat,repeats/006_0.csv,2.99148959852178,0.0,0.6246775880867705,0.010235632642049557
40800,255.637664,1.98869868036752,1.264158389555721,1.2500474680147532e-05,-9.368668623647357e-06,960,0.0235294117647058,6,0,Unknown,repeat,repeats/006_0.csv,4.207621290279155,0.0,0.6246775880867705,0.010235632642049557
22993,212.145717,2.7206896686916004,1.6657193965301846,6.0474962479775205e-05,-2.3590136995423733e-05,166,0.0072195885704344,65,3,Unknown,repeat,repeats/065_3.csv,4.902495614864048,0.0,0.34609716863193907,0.0049472051111530664
22993,212.145717,2.7206896686916004,1.6657193965301846,6.0474962479775205e-05,-2.3590136995423733e-05,166,0.0072195885704344,65,3,Unknown,repeat,repeats/065_3.csv,4.88253368985117,0.0,0.34609716863193907,0.0049472051111530664
40800,256.084457,1.6174261061924042,0.9760607844406144,2.174376334220377e-05,-1.4391577937037469e-05,1013,0.024828431372549,47,0,Unknown,repeat,repeats/047_0.csv,4.689261505195279,0.0,0.5115078060628984,0.00836217232098968
40800,256.084457,1.6174261061924042,0.9760607844406144,2.174376334220377e-05,-1.4391577937037469e-05,1013,0.024828431372549,47,0,Unknown,repeat,repeats/047_0.csv,4.788413776862106,0.0,0.5115078060628984,0.00836217232098968
33920,212.299402,1.6937586253533716,1.0291257258048128,8.294019096204863e-05,4.691040038421639e-05,822,0.0242334905660377,47,1,Unknown,repeat,repeats/047_1.csv,5.542958354932191,0.0,0.4907051584967736,0.00948266324325499
33920,212.299402,1.6937586253533716,1.0291257258048128,8.294019096204863e-05,4.691040038421639e-05,822,0.0242334905660377,47,1,Unknown,repeat,repeats/047_1.csv,5.248377028095639,0.0,0.4907051584967736,0.00948266324325499
33920,212.94996,1.797536785285364,1.2100581136384458,1.3354097701859197e-18,-7.530817814305744e-05,969,0.028567216981132,47,3,Unknown,repeat,repeats/047_3.csv,4.922738704919638,0.0,0.38777383095480644,0.008643218861628341
33920,212.94996,1.797536785285364,1.2100581136384458,1.3354097701859197e-18,-7.530817814305744e-05,969,0.028567216981132,47,3,Unknown,repeat,repeats/047_3.csv,4.635451142903676,0.0,0.38777383095480644,0.008643218861628341
16633,104.067999,2.3743428033389,1.5573889310553488,0.0001099748706551,-5.1501756278165886e-05,449,0.0269945289484759,47,2,Unknown,repeat,repeats/047_2.csv,4.487980374107217,0.0,2.5491037560326544,0.008378851451942046
16633,104.067999,2.3743428033389,1.5573889310553488,0.0001099748706551,-5.1501756278165886e-05,449,0.0269945289484759,47,2,Unknown,repeat,repeats/047_2.csv,0.0,0.0,2.5491037560326544,0.008378851451942046
17122,255.579987,2.0081549643056493,1.8577063677298888,7.590138188739678e-05,-0.0001159709432729,1204,0.0703188879803761,21,2,Unknown,repeat,repeats/021_2.csv,4.078355930620601,0.0,0.6109463989129986,0.015040953862093717
17122,255.579987,2.0081549643056493,1.8577063677298888,7.590138188739678e-05,-0.0001159709432729,1204,0.0703188879803761,21,2,Unknown,repeat,repeats/021_2.csv,4.145157990756752,0.0,0.6109463989129986,0.015040953862093717
33920,212.643189,2.080130820493224,1.2954062494491638,-5.302362322797034e-19,-2.5671297731973063e-05,1057,0.0311615566037735,42,1,Unknown,repeat,repeats/042_1.csv,4.447713106231674,0.0,0.5016838179538688,0.009621856383075153
33920,212.643189,2.080130820493224,1.2954062494491638,-5.302362322797034e-19,-2.5671297731973063e-05,1057,0.0311615566037735,42,1,Unknown,repeat,repeats/042_1.csv,4.901012957383893,0.0,0.5016838179538688,0.009621856383075153
40800,255.928261,1.984788659747983,1.202135862520052,0.0001287276103196,-5.9539979292911405e-05,1296,0.0317647058823529,42,0,Unknown,repeat,repeats/042_0.csv,4.339407977536655,0.0,0.4164858880953614,0.01043670728800008
40800,255.928261,1.984788659747983,1.202135862520052,0.0001287276103196,-5.9539979292911405e-05,1296,0.0317647058823529,42,0,Unknown,repeat,repeats/042_0.csv,4.6692269968501,0.0,0.4164858880953614,0.01043670728800008
33920,212.568148,2.424676310429644,1.8746804574417468,6.763970617067725e-05,2.5646869131075247e-05,2424,0.0714622641509434,21,3,Unknown,repeat,repeats/021_3.csv,5.145642772832535,0.0,0.35221876527930035,0.015716209560775334
33920,212.568148,2.424676310429644,1.8746804574417468,6.763970617067725e-05,2.5646869131075247e-05,2424,0.0714622641509434,21,3,Unknown,repeat,repeats/021_3.csv,4.802262172431784,0.0,0.35221876527930035,0.015716209560775334
40800,255.464825,2.3064880863159742,1.4885648222630778,6.416464508719679e-05,-2.1528751413133207e-05,1370,0.033578431372549,42,2,Unknown,repeat,repeats/042_2.csv,4.813558204229988,0.0,0.3719684579829939,0.011525602204346614
40800,255.464825,2.3064880863159742,1.4885648222630778,6.416464508719679e-05,-2.1528751413133207e-05,1370,0.033578431372549,42,2,Unknown,repeat,repeats/042_2.csv,4.575050802940922,0.0,0.3719684579829939,0.011525602204346614
33920,211.979766,2.9455932803366185,1.930603740975068,0.0002131472612112,4.144810103614084e-05,2542,0.074941037735849,21,1,Unknown,repeat,repeats/021_1.csv,5.324455849562591,0.0,0.32723694054150976,0.019228151468479907
33920,211.979766,2.9455932803366185,1.930603740975068,0.0002131472612112,4.144810103614084e-05,2542,0.074941037735849,21,1,Unknown,repeat,repeats/021_1.csv,5.040292912466782,0.0,0.32723694054150976,0.019228151468479907
40800,255.955133,1.8601960787997585,1.2855162996187155,1.6000273001950788e-18,-4.182539112443434e-05,2831,0.0693872549019607,21,0,Unknown,repeat,repeats/021_0.csv,4.471303197024394,0.0,0.6015405505019814,0.014655439024611824
40800,255.955133,1.8601960787997585,1.2855162996187155,1.6000273001950788e-18,-4.182539112443434e-05,2831,0.0693872549019607,21,0,Unknown,repeat,repeats/021_0.csv,4.61321348897602,0.0,0.6015405505019814,0.014655439024611824
33920,212.904179,2.193578248032601,1.4645380127639482,4.416612981595257e-05,-3.863762222803761e-05,1079,0.0318101415094339,42,3,Unknown,repeat,repeats/042_3.csv,4.464519493533267,0.0,0.47794897129826874,0.00920637578271718
33920,212.904179,2.193578248032601,1.4645380127639482,4.416612981595257e-05,-3.863762222803761e-05,1079,0.0318101415094339,42,3,Unknown,repeat,repeats/042_3.csv,4.677865081991152,0.0,0.47794897129826874,0.00920637578271718
40800,255.40958,1.736702539668186,1.447944009437127,8.62891644863809e-06,-4.056074913987377e-06,1560,0.038235294117647,62,2,Unknown,repeat,repeats/062_2.csv,4.435990114024875,0.0,0.5060992758232941,0.011917411269148375
40800,255.40958,1.736702539668186,1.447944009437127,8.62891644863809e-06,-4.056074913987377e-06,1560,0.038235294117647,62,2,Unknown,repeat,repeats/062_2.csv,4.3255493655065935,0.0,0.5060992758232941,0.011917411269148375
33920,213.221559,1.9196353732137343,1.912413179712048,5.8724325345586906e-05,1.8374647323240448e-05,1330,0.0392099056603773,62,3,Unknown,repeat,repeats/062_3.csv,4.955149695667739,0.0,0.5407167248144098,0.011581092392110352
33920,213.221559,1.9196353732137343,1.912413179712048,5.8724325345586906e-05,1.8374647323240448e-05,1330,0.0392099056603773,62,3,Unknown,repeat,repeats/062_3.csv,4.434990332902964,0.0,0.5407167248144098,0.011581092392110352
33920,212.484722,1.911865121871544,1.2521993025534797,0.0001052604267975,-1.5227355336506244e-05,1240,0.0365566037735849,62,1,Unknown,repeat,repeats/062_1.csv,4.076370301719156,0.0,0.6548984277117519,0.011635737992137064
33920,212.484722,1.911865121871544,1.2521993025534797,0.0001052604267975,-1.5227355336506244e-05,1240,0.0365566037735849,62,1,Unknown,repeat,repeats/062_1.csv,5.187524821660691,0.0,0.6548984277117519,0.011635737992137064
40800,256.266146,1.6491673585984294,1.0670335455386393,0.0001218719686342,0.0001218719686342,1487,0.0364460784313725,62,0,Unknown,repeat,repeats/062_0.csv,4.181363466248545,0.0,0.6474772752078937,0.011503205254995059
40800,256.266146,1.6491673585984294,1.0670335455386393,0.0001218719686342,0.0001218719686342,1487,0.0364460784313725,62,0,Unknown,repeat,repeats/062_0.csv,4.473444744739804,0.0,0.6474772752078937,0.011503205254995059
